trade_id,entry_date,exit_date,symbol,company_name,sector,entry_price,exit_price,shares,capital_allocated,gross_pnl_inr,net_pnl_inr,return_pct,is_win,total_charges_inr,mfe_pct,mae_pct,highest_price_reached,lowest_price_reached,holding_period,sl_or_tp_hit,trade_type,actual_rank,pred_rank,selection_reason
118,2022-07-29,2022-07-29,IDEA,Vodafone Idea Ltd.,Mid-Cap Equities,8.717399808883666,8.734834608501433,136789,1192444.402457388,2384.8888049146626,1916.7267731966758,0.16073929897668082,True,468.1620317179868,1.521102341215677,-0.7731685116094712,8.850000381469727,8.649999618530273,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,69,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.37%), RSI-14 (46.6), clean gap (+0.58%) holding above prev_close. PIT-Score: 1.35 (Rank #1)."
119,2022-07-29,2022-07-29,GICRE,General Insurance Corporation of India,Mid-Cap Equities,115.731,116.0674030456543,10305,1192607.9549999998,3466.6333854678087,2998.10408590476,0.251390582574536,True,468.5292995630488,1.4421386887514251,-0.3292130249275482,117.4000015258789,115.3499984741211,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,60,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.86%), RSI-14 (45.9), clean gap (+0.65%) holding above prev_close. PIT-Score: 0.87 (Rank #2)."
120,2022-08-01,2022-08-01,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,31.162200382232665,31.22452478299713,38281,1192920.1928322488,2385.8403856642544,1917.5103883099155,0.16074087770761378,True,468.32999735433884,2.5280640360555453,-0.520503623759332,31.950000762939453,31.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,85,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.49%), RSI-14 (51.8), clean gap (+0.48%) holding above prev_close. PIT-Score: 1.12 (Rank #1)."
121,2022-08-01,2022-08-01,NIACL,The New India Assurance Company Ltd.,Mid-Cap Equities,82.96560305786133,83.13340304565429,14381,1193128.3375751039,2413.1316244504414,1944.720454603081,0.16299340090735767,True,468.41116984736044,0.7646487132954704,-0.9227994269928926,83.5999984741211,82.19999694824219,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,47,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.99%), RSI-14 (45.7), clean gap (+0.79%) holding above prev_close. PIT-Score: 0.93 (Rank #2)."
122,2022-08-01,2022-08-02,INDUSTOWER,Indus Towers Ltd.,Mid-Cap Equities,224.1975,224.19660321,5322,1193179.095,-4.772716379957274,-2672.4810368080934,-0.22397987427093613,False,2667.708320428136,2.476611023762535,-2.630491842345333,229.75,218.3000030517578,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,28,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.29%), RSI-14 (58.2), clean gap (+0.54%) holding above prev_close. PIT-Score: 0.70 (Rank #3)."
116,2022-07-28,2022-08-03,POLYCAB,Polycab India Ltd.,Mid-Cap Equities,2239.47,2351.0385,532,1191398.0399999998,59354.44200000027,56629.1824271903,4.753170689049506,True,2725.259572809972,6.67702626067776,-0.7332070164759877,2389.0,2223.050048828125,5 Days (Swing),TP REACHED (Peak > +5%),SWING,21,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.93%), RSI-14 (49.9), clean gap (+0.54%) holding above prev_close. PIT-Score: 0.82 (Rank #2)."
123,2022-08-05,2022-08-05,GODREJIND,Godrej Industries Ltd.,Mid-Cap Equities,454.908,452.2436939086914,2635,1198682.58,-7020.446550598135,-7488.115188949903,-0.6246954209470453,False,467.66863835176855,0.45987320513158364,-1.2327794206809433,457.0,449.29998779296875,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,36,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.30%), RSI-14 (52.9), clean gap (+1.32%) holding above prev_close. PIT-Score: 1.75 (Rank #1)."
124,2022-08-08,2022-08-08,MARICO,Marico Ltd.,Mid-Cap Equities,525.2484122314453,522.3532243652344,2280,1197566.3798876952,-6601.028334960807,-7068.423614748783,-0.5902323022304318,False,467.3952797879754,0.5048301186389514,-0.8945147341837606,527.9000244140625,520.5499877929688,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,36,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.88%), RSI-14 (54.5), clean gap (+0.87%) holding above prev_close. PIT-Score: 0.85 (Rank #1)."
126,2022-08-11,2022-08-11,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,53.106,52.79420152282715,22544,1197221.664,-7029.184869384859,-7496.336103836562,-0.6261443748679577,False,467.15123445170354,0.7419124016118674,-0.8586571651434779,53.5,52.650001525878906,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,68,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.96%), RSI-14 (56.7), clean gap (+0.66%) holding above prev_close. PIT-Score: 0.85 (Rank #2)."
127,2022-08-11,2022-08-11,THERMAX,Thermax Ltd.,Mid-Cap Equities,2129.1998510742187,2133.458250776367,561,1194481.1164526367,2388.962232905207,1920.081191345167,0.16074604821275146,True,468.8810415600401,1.305661791764433,-0.43208020466360764,2157.0,2120.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,62,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.46%), RSI-14 (55.6), clean gap (+0.57%) holding above prev_close. PIT-Score: 0.81 (Rank #3)."
125,2022-08-11,2022-08-12,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,573.144,573.1417074240001,2088,1196724.672,-4.7868986879475415,-2680.3750791148113,-0.22397591875792894,False,2675.588180426864,3.8133523163463274,-0.19960079840319456,595.0,572.0,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,14,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.21%), RSI-14 (53.5), clean gap (+0.60%) holding above prev_close. PIT-Score: 1.84 (Rank #1)."
128,2022-08-12,2022-08-12,VOLTAS,Voltas Ltd.,Mid-Cap Equities,996.9399122314453,1005.3852243652344,1200,1196327.8946777345,10134.374560546828,9662.625679918905,0.8076904102049557,True,471.748880627924,1.8065381628942945,-0.5707377306932776,1014.9500122070312,991.25,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,19,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.65%), RSI-14 (50.0), clean gap (+0.55%) holding above prev_close. PIT-Score: 0.98 (Rank #1)."
129,2022-08-16,2022-08-16,SJVN,SJVN Ltd.,Mid-Cap Equities,28.657200382232666,28.542800380706787,41783,1197383.8035708275,-4779.9752637557685,-5247.82742689207,-0.4382744623104176,False,467.85216313630156,0.32382653060858285,-0.8975083409119625,28.75,28.399999618530273,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,60,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.62%), RSI-14 (51.5), clean gap (+1.24%) holding above prev_close. PIT-Score: 1.44 (Rank #1)."
130,2022-08-16,2022-08-16,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,53.30640076446533,53.79220152282715,22452,1196835.3099637756,10907.198626739671,10435.049704238181,0.871886851713459,True,472.1489225014898,1.4887475017536451,-0.7623835651221352,54.099998474121094,52.900001525878906,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,38,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.65%), RSI-14 (57.7), clean gap (+0.57%) holding above prev_close. PIT-Score: 0.94 (Rank #2)."
132,2022-08-17,2022-08-17,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,31.212299617767336,31.137600761413573,38379,1197896.8470302925,-2866.867408000864,-3335.4479755396624,-0.27844200306633876,False,468.58056753879816,0.12078694198873968,-0.5199885387951382,31.25,31.049999237060547,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,51,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.14%), RSI-14 (51.5), clean gap (+0.48%) holding above prev_close. PIT-Score: 2.51 (Rank #1)."
131,2022-08-16,2022-08-19,HONAUT,Honeywell Automation India Ltd.,Mid-Cap Equities,40180.2,42714.4506796875,29,1165225.7999999998,73493.26971093775,70811.52566437666,6.077064691184891,True,2681.7440465610853,10.370651309600259,-0.6956181931647853,44347.1484375,39900.69921875,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,2,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.30%), RSI-14 (59.2), clean gap (+0.53%) holding above prev_close. PIT-Score: 0.70 (Rank #3)."
134,2022-08-25,2022-08-25,GICRE,General Insurance Corporation of India,Mid-Cap Equities,120.24,120.48048,10018,1204564.3199999998,2409.1286400002427,1936.6879810334901,0.16077912560397692,True,472.4406589667526,2.295409181636731,-0.19960079840318934,123.0,120.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,38,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.15%), RSI-14 (50.5), clean gap (+0.42%) holding above prev_close. PIT-Score: 2.25 (Rank #2)."
135,2022-08-25,2022-08-25,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,587.8233244628906,588.9989711118163,2049,1204449.9918244628,2408.8999836489093,1936.499685323674,0.1607787536608577,True,472.40029832523544,1.6206657215842306,-0.8205398224539284,597.3499755859375,583.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,33,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.71%), RSI-14 (51.6), clean gap (+1.30%) holding above prev_close. PIT-Score: 1.18 (Rank #3)."
137,2022-08-26,2022-08-26,SJVN,SJVN Ltd.,Mid-Cap Equities,28.8075,28.84219961929321,41831,1205046.5325,1451.5197746544145,979.1832514827042,0.08125688303930324,True,472.33652317171027,0.8417920231208744,-0.8938670934286352,29.049999237060547,28.549999237060547,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,28,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.49%), RSI-14 (54.6), clean gap (+0.70%) holding above prev_close. PIT-Score: 1.15 (Rank #1)."
139,2022-08-26,2022-08-26,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,591.1299122314454,592.3121720559083,2038,1204722.7611276857,2409.445522255264,1936.948929696236,0.1607796409427134,True,472.49659255902816,1.1621959279003278,-0.6478989405254589,598.0,587.2999877929688,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,32,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.44%), RSI-14 (53.3), clean gap (+0.85%) holding above prev_close. PIT-Score: 0.82 (Rank #3)."
133,2022-08-25,2022-08-29,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,53.607,57.385,22472,1204656.504,84899.21600000001,82118.0199683734,6.816716607240714,True,2781.196031626624,13.231482386515667,-0.19960079840319234,60.70000076293945,53.5,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,1,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.04%), RSI-14 (53.7), clean gap (+0.47%) holding above prev_close. PIT-Score: 6.77 (Rank #1)."
136,2022-08-25,2022-08-29,SUPREMEIND,Supreme Industries Ltd.,Mid-Cap Equities,1868.9303510742188,1892.208,644,1203591.146091797,14990.805908203125,12284.418495546086,1.0206471305006728,True,2706.3874126570395,4.281572079540723,-0.4724828554047418,1948.949951171875,1860.0999755859375,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,14,Rank #4,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.21%), RSI-14 (47.8), clean gap (+0.53%) holding above prev_close. PIT-Score: 0.72 (Rank #4)."
138,2022-08-26,2022-08-29,GICRE,General Insurance Corporation of India,Mid-Cap Equities,121.242,121.24151503200001,9940,1205145.48,-4.820581919979304,-2699.123569024619,-0.2239666176256678,False,2694.3029871046397,5.285298432786412,-0.9419190757979171,127.6500015258789,120.0999984741211,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,6,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.43%), RSI-14 (53.8), clean gap (+0.41%) holding above prev_close. PIT-Score: 1.13 (Rank #2)."
140,2022-08-30,2022-08-30,IDEA,Vodafone Idea Ltd.,Mid-Cap Equities,8.967899808883667,9.031900190353394,135429,1214513.7032173062,8667.507662063697,8189.769012289269,0.6743249574372171,True,477.7386497744278,3.1456661774575436,-0.7571470667650738,9.25,8.899999618530273,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,47,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.45%), RSI-14 (49.5), clean gap (+1.13%) holding above prev_close. PIT-Score: 1.36 (Rank #1)."
141,2022-08-30,2022-08-30,AWL,AWL Agri Business Ltd.,Mid-Cap Equities,693.384,694.770768,1752,1214808.768,2429.617535999976,1953.5603363919809,0.16081216960659778,True,476.05719960799513,1.2426015021979142,-0.9207019487037507,702.0,687.0,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,81,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.94%), RSI-14 (52.8), clean gap (+1.29%) holding above prev_close. PIT-Score: 1.13 (Rank #2)."
142,2022-08-30,2022-08-30,POLYCAB,Polycab India Ltd.,Mid-Cap Equities,2444.88,2465.2096025390624,497,1215105.36,10103.812461914029,9625.454173745586,0.7921497584164706,True,478.35828816844383,2.375165700233749,-0.6045246533060972,2502.949951171875,2430.10009765625,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,49,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.91%), RSI-14 (57.3), clean gap (+0.92%) holding above prev_close. PIT-Score: 1.00 (Rank #3)."
143,2022-09-01,2022-09-01,AUBANK,AU Small Finance Bank Ltd.,Mid-Cap Equities,641.2299122314453,646.704,1897,1216413.1435030517,10384.344496948179,9905.444982306257,0.8143158461590074,True,478.8995146419211,2.038282262291902,-1.0339406379898826,654.2999877929688,634.5999755859375,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,16,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.57%), RSI-14 (53.7), clean gap (+0.95%) holding above prev_close. PIT-Score: 1.10 (Rank #1)."
146,2022-09-06,2022-09-06,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,606.21,610.1272756347656,2008,1217269.6800000002,7865.889474609168,7387.408919273049,0.6068835066419339,True,478.48055533611955,2.076836045754559,-0.6284910486362046,618.7999877929688,602.4000244140625,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,8,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.55%), RSI-14 (54.6), clean gap (+1.02%) holding above prev_close. PIT-Score: 0.84 (Rank #2)."
144,2022-09-05,2022-09-07,IDEA,Vodafone Idea Ltd.,Mid-Cap Equities,9.068100191116333,9.081800380706786,134260,1217483.1316592789,1839.3874544142745,-884.2463876124912,-0.0726290463184794,False,2723.6338420267657,10.828067389247199,-0.19960079840319142,10.050000190734863,9.050000190734863,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,8,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.76%), RSI-14 (51.2), clean gap (+1.12%) holding above prev_close. PIT-Score: 1.09 (Rank #1)."
145,2022-09-06,2022-09-09,BSE,BSE Ltd.,Mid-Cap Equities,221.442,229.90593536376954,5498,1217488.1160000002,46534.71663000481,43764.757248349735,3.5946763400152753,True,2769.9593816550755,6.875241260885325,-0.9447141447802956,236.6666717529297,219.35000610351562,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,6,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.13%), RSI-14 (52.4), clean gap (+0.77%) holding above prev_close. PIT-Score: 0.90 (Rank #1)."
147,2022-09-09,2022-09-09,AWL,AWL Agri Business Ltd.,Mid-Cap Equities,703.3539122314453,704.7606200559081,1738,1222429.0994582518,2444.8581989165395,1966.1108359714367,0.16083639017123896,True,478.74736294510285,1.6557934158077807,-0.874936488927788,715.0,697.2000122070312,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,33,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.89%), RSI-14 (56.3), clean gap (+0.75%) holding above prev_close. PIT-Score: 0.89 (Rank #1)."
149,2022-09-12,2022-09-12,ENDURANCE,Endurance Technologies Ltd.,Mid-Cap Equities,1465.1745,1473.6467756347656,834,1221955.533,7065.877879394451,6585.974769915628,0.5389700845943652,True,479.9031094788236,1.349699382010465,-0.29173832781949044,1484.949951171875,1460.9000244140625,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,31,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.68%), RSI-14 (47.8), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.84 (Rank #2)."
148,2022-09-12,2022-09-14,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,608.1138244628906,619.8577756347656,2010,1222308.7871704102,23605.341855468694,20848.428777834717,1.7056597315395148,True,2756.9130776339775,4.996790784019354,-0.4791557334571349,638.5,605.2000122070312,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,5,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.62%), RSI-14 (53.8), clean gap (+0.98%) holding above prev_close. PIT-Score: 1.10 (Rank #1)."
150,2022-09-20,2022-09-20,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,59.819400764465335,59.97979847717285,20485,1225400.4246600724,3285.7471448134165,2805.711848078853,0.2289628591288567,True,480.0352967345632,1.9736059212348025,-0.2831844458847501,61.0,59.650001525878906,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,52,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.71%), RSI-14 (52.1), clean gap (+0.84%) holding above prev_close. PIT-Score: 1.00 (Rank #1)."
151,2022-09-20,2022-09-20,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,621.24,623.0513878173828,1973,1225706.52,3573.8681636962574,3093.6425153201953,0.25239667610809435,True,480.2256483760621,1.8849417627698217,-0.4490998314610713,632.9500122070312,618.4500122070312,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,50,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.29%), RSI-14 (54.3), clean gap (+0.86%) holding above prev_close. PIT-Score: 0.85 (Rank #2)."
152,2022-09-29,2022-09-30,SUNDARMFIN,Sundaram Finance Ltd.,Mid-Cap Equities,2215.872851074219,2215.863987582815,553,1225377.686644043,-4.901510746451095,-2744.1695221110026,-0.22394479286027263,False,2739.2680113645515,2.645781272935384,-0.6238084572132772,2274.5,2202.050048828125,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,25,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.52%), RSI-14 (53.8), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.97 (Rank #1)."
153,2022-09-29,2022-09-30,POLYCAB,Polycab India Ltd.,Mid-Cap Equities,2532.003851074219,2531.9937230588143,484,1225489.863919922,-4.901959455804899,-2744.419278966524,-0.22394467386193367,False,2739.517319510719,2.96192870693951,-0.474085024362269,2607.0,2520.0,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,15,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.53%), RSI-14 (49.8), clean gap (+0.50%) holding above prev_close. PIT-Score: 0.69 (Rank #2)."
156,2022-10-04,2022-10-04,INDUSTOWER,Indus Towers Ltd.,Mid-Cap Equities,200.24970611572266,200.9971939086914,6119,1225327.951722107,4573.877805175725,4093.499355186701,0.3340737758763761,True,480.37844998902426,1.4733059487311202,-0.5991035329018404,203.1999969482422,199.0500030517578,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,68,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.23%), RSI-14 (49.9), clean gap (+1.34%) holding above prev_close. PIT-Score: 2.17 (Rank #2)."
158,2022-10-04,2022-10-04,BHEL,Bharat Heavy Electricals Ltd.,Mid-Cap Equities,61.522801528930664,61.876,19926,1225903.3432654724,7037.832734527532,6556.546238674657,0.53483386554847,True,481.2864958528752,1.4258128289813738,-0.6872298469872996,62.400001525878906,61.099998474121094,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,54,Rank #4,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.54%), RSI-14 (57.2), clean gap (+1.40%) holding above prev_close. PIT-Score: 1.44 (Rank #4)."
160,2022-10-04,2022-10-04,GICRE,General Insurance Corporation of India,Mid-Cap Equities,125.60069847106934,126.44659695434571,9765,1226490.820569992,8260.198689193698,7778.35526287215,0.6341959623682535,True,481.843426321548,1.9102612948313464,-1.1152020170889287,128.0,124.19999694824219,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,70,Rank #6,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.75%), RSI-14 (51.6), clean gap (+0.97%) holding above prev_close. PIT-Score: 1.04 (Rank #6)."
154,2022-09-30,2022-10-07,LUPIN,Lupin Ltd.,Mid-Cap Equities,661.32,719.4582243652344,1853,1225425.9600000002,107730.12974877912,104879.11661169614,8.558584527758505,True,2851.013137082978,13.492709700745282,-0.19960079840320114,750.5499877929688,660.0,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,11,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.70%), RSI-14 (47.8), clean gap (+0.79%) holding above prev_close. PIT-Score: 1.04 (Rank #1)."
155,2022-10-04,2022-10-07,SJVN,SJVN Ltd.,Mid-Cap Equities,31.913700382232665,32.63460076141357,38400,1225486.0946777344,27682.574560546782,24914.375134951486,2.0330198150068126,True,2768.1994255952973,6.223976285595748,-0.6696171761146993,33.900001525878906,31.700000762939453,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,17,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.07%), RSI-14 (55.5), clean gap (+0.47%) holding above prev_close. PIT-Score: 4.17 (Rank #1)."
157,2022-10-04,2022-10-07,JUBLFOOD,Jubilant Foodworks Ltd.,Mid-Cap Equities,623.244,633.9795,1966,1225297.7040000001,21105.993000000017,18345.02708844739,1.4971893792471669,True,2760.9659115526265,4.670077142489534,-1.3227564164275996,652.3499755859375,615.0,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,38,Rank #3,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.42%), RSI-14 (52.2), clean gap (+1.15%) holding above prev_close. PIT-Score: 1.44 (Rank #3)."
159,2022-10-04,2022-10-07,POLYCAB,Polycab India Ltd.,Mid-Cap Equities,2579.148,2624.74,475,1225095.3,21656.199999999953,18895.113782823155,1.5423382803626098,True,2761.0862171767994,4.685733428248392,-0.7346631068913121,2700.0,2560.199951171875,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,27,Rank #5,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.87%), RSI-14 (52.3), clean gap (+1.22%) holding above prev_close. PIT-Score: 1.09 (Rank #5)."
161,2022-10-06,2022-10-07,PATANJALI,Patanjali Foods Ltd.,Mid-Cap Equities,457.0622938842773,457.0604656351018,2685,1227212.2590792845,-4.908849036088213,-2748.2541019743608,-0.22394284946568555,False,2743.3452529382726,3.7057762896562845,-1.0200578893023686,474.0,452.3999938964844,2 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,14,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-1.08%), RSI-14 (54.3), clean gap (+0.90%) holding above prev_close. PIT-Score: 0.87 (Rank #1)."
162,2022-10-12,2022-10-12,SJVN,SJVN Ltd.,Mid-Cap Equities,32.915698471069334,32.73439923858643,37786,1243752.5824278258,-6850.572798599023,-7334.175071731023,-0.5896811934584764,False,483.6022731320003,0.2561134438777341,-1.4148194623279746,33.0,32.45000076293945,1 Day (Intraday),INTRADAY SQUARE OFF,INTRADAY,36,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.82%), RSI-14 (57.7), clean gap (+1.39%) holding above prev_close. PIT-Score: 1.16 (Rank #1)."
163,2022-10-18,2022-10-18,SJVN,SJVN Ltd.,Mid-Cap Equities,32.8155,32.881131,37879,1243018.3245,2486.0366490001325,2000.0207861675617,0.16090034609683354,True,486.01586283257075,1.1717047216694947,-1.5709063184758825,33.20000076293945,32.29999923706055,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,39,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.04%), RSI-14 (54.4), clean gap (+1.55%) holding above prev_close. PIT-Score: 7.01 (Rank #1)."
165,2022-10-19,2022-10-19,BANKINDIA,Bank of India,Mid-Cap Equities,48.697198471069335,48.79459286801147,25529,1243190.779767929,2486.381559535628,2000.3048157766025,0.16090087284511606,True,486.0767437590258,1.0325076342303954,-0.610295775776488,49.20000076293945,48.400001525878906,1 Day (Intraday),BREAKEVEN RATCHET / INTRADAY CLOSE,INTRADAY,28,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.20%), RSI-14 (47.8), clean gap (+1.04%) holding above prev_close. PIT-Score: 2.05 (Rank #1)."
164,2022-10-18,2022-10-20,JSL,Jindal Stainless Ltd.,Mid-Cap Equities,131.06160305786133,133.2829030456543,9485,1243119.3050038146,21069.030384216458,18268.495121493204,1.4695689342091864,True,2800.535262723253,4.759899046208322,-0.6955577683377636,137.3000030517578,130.14999389648438,3 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,10,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (-0.56%), RSI-14 (50.3), clean gap (+0.89%) holding above prev_close. PIT-Score: 1.15 (Rank #2)."
166,2022-10-19,2022-10-24,SUZLON,Suzlon Energy Ltd.,Mid-Cap Equities,7.865699904441834,8.532900190353393,158083,1243433.4379938785,105473.02279775706,102584.32777809906,8.25008598317943,True,2888.6950196579996,22.048902171420465,-0.8352685012794492,9.600000381469727,7.800000190734863,4 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,1,Rank #2,"Point-in-Time Execution: Coiling proximity to 20-DMA (+1.20%), RSI-14 (51.4), clean gap (+1.29%) holding above prev_close. PIT-Score: 1.09 (Rank #2)."
167,2022-10-24,2022-10-31,RVNL,Rail Vikas Nigam Ltd.,Mid-Cap Equities,36.573,40.36910076141358,34329,1255514.517,130316.34303856664,127375.05510634948,10.145247496676255,True,2941.2879322171657,14.975526309191334,-0.7464543869506289,42.04999923706055,36.29999923706055,5 Days (Swing),SL HIT (Trailing Stop Triggered),SWING,8,Rank #1,"Point-in-Time Execution: Coiling proximity to 20-DMA (+0.72%), RSI-14 (53.1), clean gap (+1.11%) holding above prev_close. PIT-Score: 1.11 (Rank #1)."
