symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,trade_type,exit_reason
GROWW,2026-06-12,2026-06-12,194.09052449035642,198.57206121826172,9197,41216.693286545116,2.308993053459432,INTRADAY,SQUARE_OFF_INTRADAY
BHARTIHEXA,2026-06-12,2026-06-12,1475.229853394912,1458.3992556152343,1210,-20365.02331340995,-1.1408796901002094,INTRADAY,SQUARE_OFF_INTRADAY
PRESTIGE,2026-06-15,2026-06-15,1417.4606371307632,1467.7073842773436,1263,63461.6416461311,3.544842504289246,INTRADAY,SQUARE_OFF_INTRADAY
GODREJPROP,2026-06-15,2026-06-15,1723.848430629199,1754.1883278808593,1039,31523.15324447519,1.7600095642159486,INTRADAY,SQUARE_OFF_INTRADAY
AUBANK,2026-06-12,2026-06-16,972.4671044137522,1020.3622986517813,1835,87887.68142678349,4.9251223018903625,SWING,STOP_LOSS_HIT
LGEINDIA,2026-06-16,2026-06-16,1544.62,1566.4607756347657,1171,25575.54826831076,1.4139902134353957,INTRADAY,SQUARE_OFF_INTRADAY
JSWINFRA,2026-06-12,2026-06-17,278.7955273676462,290.6889590369699,6402,76141.74954701045,4.266005190836478,SWING,STOP_LOSS_HIT
KEI,2026-06-17,2026-06-17,5446.289999999999,5632.213,334,62098.282000000225,3.413755051603949,INTRADAY,SQUARE_OFF_INTRADAY
AWL,2026-06-16,2026-06-18,191.565274295427,191.42440770136784,9447,-1330.7667140769015,-0.07353451432012724,SWING,STOP_LOSS_HIT
ANTHEM,2026-06-18,2026-06-18,785.2575554281586,794.4325479736328,2325,21331.85766822751,1.168405510020412,INTRADAY,SQUARE_OFF_INTRADAY
ICICIPRULI,2026-06-18,2026-06-18,508.3203877563476,521.0557756347656,3592,45745.51325927749,2.5053860095264255,INTRADAY,SQUARE_OFF_INTRADAY
KALYANKJIL,2026-06-15,2026-06-19,351.62128690029374,378.0467497842215,5094,134611.30793072804,7.51531942701211,SWING,STOP_LOSS_HIT
SUZLON,2026-06-16,2026-06-19,56.28835892868042,58.183399238586425,32151,60927.44100378807,3.3666646993690104,SWING,STOP_LOSS_HIT
BLUESTARCO,2026-06-17,2026-06-19,1630.9036783100214,1675.6079632415533,1115,49845.27769865807,2.7410745052617376,SWING,STOP_LOSS_HIT
AUROPHARMA,2026-06-19,2026-06-19,1458.3619999999999,1494.8044487304687,1273,46391.237233886866,2.4988616496088674,INTRADAY,SQUARE_OFF_INTRADAY
UBL,2026-06-19,2026-06-19,1342.4908805329283,1329.7537419433593,1383,-17615.46266937391,-0.9487690958848618,INTRADAY,SQUARE_OFF_INTRADAY
TATACOMM,2026-06-22,2026-06-22,2009.0089999999998,2057.576551269531,925,44924.9849243165,2.417487988830879,INTRADAY,SQUARE_OFF_INTRADAY
IREDA,2026-06-22,2026-06-22,127.5342933740825,129.7240103149414,14585,31937.021582427275,1.7169632441025535,INTRADAY,SQUARE_OFF_INTRADAY
ENDURANCE,2026-06-22,2026-06-22,2627.971282654753,2666.5539096679686,707,27277.91729834346,1.4681525352986284,INTRADAY,SQUARE_OFF_INTRADAY
COCHINSHIP,2026-06-22,2026-06-22,1468.244021316168,1471.79075390625,1266,4490.163459043813,0.24156288318495095,INTRADAY,SQUARE_OFF_INTRADAY
ICICIPRULI,2026-06-22,2026-06-22,504.50899999999996,505.2873878173828,3686,2869.1374948731846,0.1542862104309041,INTRADAY,SQUARE_OFF_INTRADAY
OBEROIRLTY,2026-06-24,2026-06-24,1719.1886701719004,1747.7038862304687,1088,31024.555071722294,1.6586437866483303,INTRADAY,SQUARE_OFF_INTRADAY
LAURUSLABS,2026-06-23,2026-06-25,1447.7302244873044,1438.2177756347655,1292,-12290.083917480271,-0.6570594915850172,SWING,STOP_LOSS_HIT
ASHOKLEY,2026-06-25,2026-06-25,157.06980612182616,160.3586326904297,11925,39219.25683059704,2.0938630089430763,INTRADAY,SQUARE_OFF_INTRADAY
UNOMINDA,2026-06-25,2026-06-25,1111.3239999999998,1134.227,1685,38591.555000000415,2.060875136323903,INTRADAY,SQUARE_OFF_INTRADAY
SBICARD,2026-06-25,2026-06-25,611.9302755126953,623.6002756347656,3061,35721.87037365716,1.907080036576517,INTRADAY,SQUARE_OFF_INTRADAY
M&MFIN,2026-06-24,2026-06-29,287.1182560579529,320.6779764404297,6517,218708.6977326011,11.688466224071437,SWING,STOP_LOSS_HIT
OFSS,2026-06-24,2026-06-29,9932.708999999999,10952.551,188,191730.2960000001,10.267511109003603,SWING,STOP_LOSS_HIT
KEI,2026-06-29,2026-06-29,5309.882,5441.096,362,47499.46799999998,2.4711283602912446,INTRADAY,SQUARE_OFF_INTRADAY
POLYCAB,2026-06-29,2026-06-29,9692.991999999998,9759.442,198,13157.100000000144,0.6855468363122629,INTRADAY,SQUARE_OFF_INTRADAY
LICHSGFIN,2026-06-29,2026-06-29,541.7750814958385,548.6132821044922,3554,24302.964963155126,1.2621844086615102,INTRADAY,SQUARE_OFF_INTRADAY
GLENMARK,2026-06-29,2026-06-29,2174.246147901333,2180.057660644531,885,5143.188777730149,0.26728863007564285,INTRADAY,SQUARE_OFF_INTRADAY
COROMANDEL,2026-06-30,2026-06-30,1923.7867007625339,1999.043705078125,1005,75633.28933716903,3.9119203956322885,INTRADAY,SQUARE_OFF_INTRADAY
MRF,2026-06-30,2026-06-30,125221.63058575625,127342.094484375,15,31806.95847928124,1.6933687005190206,INTRADAY,SQUARE_OFF_INTRADAY
FEDERALBNK,2026-06-30,2026-06-30,324.6652265920948,328.2684169921875,5958,21467.808403752137,1.1098171608688088,INTRADAY,SQUARE_OFF_INTRADAY
LLOYDSME,2026-06-29,2026-07-01,1730.1749999999997,1784.6235512695312,1112,60546.78901171895,3.14699676446206,SWING,STOP_LOSS_HIT
MCX,2026-07-01,2026-07-01,2860.0675328760235,2948.850489746094,683,60638.75954225808,3.104225891505161,INTRADAY,SQUARE_OFF_INTRADAY
HAVELLS,2026-07-01,2026-07-01,1176.1177755126953,1186.4224487304687,1660,17105.757541503794,0.8761599758392682,INTRADAY,SQUARE_OFF_INTRADAY
PATANJALI,2026-07-02,2026-07-02,412.83000561595617,409.9292918701172,4750,-13778.39029273511,-0.7026412097907003,INTRADAY,SQUARE_OFF_INTRADAY
HEXT,2026-07-01,2026-07-03,521.4597244873046,545.4568878173828,3746,89893.37383447312,4.601920762657574,SWING,STOP_LOSS_HIT
INDUSINDBK,2026-07-03,2026-07-03,950.8439999999999,972.4012756347656,2070,44623.56056396497,2.267172704961664,INTRADAY,SQUARE_OFF_INTRADAY
ACC,2026-07-03,2026-07-03,1359.0649999999998,1391.0124487304688,1448,46259.90576171908,2.350693214119191,INTRADAY,SQUARE_OFF_INTRADAY
COCHINSHIP,2026-06-30,2026-07-06,1436.6850520950168,1514.756208758499,1346,105083.77686904714,5.434117696821345,SWING,STOP_LOSS_HIT
EXIDEIND,2026-07-02,2026-07-06,391.30083131380735,412.7728060913086,5012,107617.53758483632,5.487331755827937,SWING,STOP_LOSS_HIT
JUBLFOOD,2026-07-06,2026-07-06,431.0670650218347,436.13315728759767,4637,23491.46983634285,1.1752445679203884,INTRADAY,SQUARE_OFF_INTRADAY
UNOMINDA,2026-07-06,2026-07-06,1138.505275512695,1135.724,1756,-4883.919800292726,-0.24429184234062523,INTRADAY,SQUARE_OFF_INTRADAY
LTTS,2026-07-06,2026-07-06,3233.6719999999996,3155.3765512695313,618,-48386.58731542938,-2.421255115870387,INTRADAY,SQUARE_OFF_INTRADAY
HUDCO,2026-07-03,2026-07-07,206.3663279021115,208.1710382211735,9540,17216.936443851446,0.8745178234300165,SWING,STOP_LOSS_HIT
MPHASIS,2026-07-07,2026-07-07,2274.0183628205486,2307.9748974609374,878,29813.83741426135,1.4932392453626118,INTRADAY,SQUARE_OFF_INTRADAY
360ONE,2026-07-07,2026-07-07,1143.4199999999998,1147.7997756347656,1747,7651.468033935839,0.3830417199949094,INTRADAY,SQUARE_OFF_INTRADAY
ABBOTINDIA,2026-07-06,2026-07-08,25550.328890624998,25905.672930370092,78,27716.835100117336,1.3907611180515094,SWING,STOP_LOSS_HIT
PREMIERENE,2026-07-09,2026-07-09,1058.165,1087.0215512695313,1894,54654.30810449235,2.727037018757126,INTRADAY,SQUARE_OFF_INTRADAY
PAGEIND,2026-07-09,2026-07-09,41535.60225275837,40311.2121015625,48,-58770.72725740168,-2.947808830951902,INTRADAY,SQUARE_OFF_INTRADAY
ICICIPRULI,2026-07-10,2026-07-10,493.47599999999994,509.3293060913086,4061,64380.27603680438,3.212578948380193,INTRADAY,SQUARE_OFF_INTRADAY
360ONE,2026-07-10,2026-07-10,1110.1204489746092,1126.742,1805,30001.899600830344,1.4972745561748446,INTRADAY,SQUARE_OFF_INTRADAY
HUDCO,2026-07-13,2026-07-13,205.1798025355763,206.84287048339843,9813,16319.685771978544,0.810541743032318,INTRADAY,SQUARE_OFF_INTRADAY
OIL,2026-07-14,2026-07-14,436.31542988320643,439.3193989868164,4618,13872.3293204708,0.6884856454455595,INTRADAY,SQUARE_OFF_INTRADAY
KALYANKJIL,2026-07-09,2026-07-15,379.59115034047414,544.7808743896485,5280,872201.7429796405,43.51780169295503,SWING,MAX_HOLDING_DAYS
CONCOR,2026-07-14,2026-07-16,468.0734102545496,486.2859296514092,4305,78404.89600348078,3.890953640574294,SWING,STOP_LOSS_HIT
ICICIPRULI,2026-07-15,2026-07-16,508.2201122436523,501.5948060913086,4139,-27422.142164550503,-1.303629272579311,SWING,STOP_LOSS_HIT
ENDURANCE,2026-07-16,2026-07-16,2756.9276341532195,2746.6629018554686,764,-7842.2554754817065,-0.37232505382404424,INTRADAY,SQUARE_OFF_INTRADAY
FEDERALBNK,2026-07-16,2026-07-16,328.41364307958435,324.8370305786133,6421,-22965.428868735216,-1.0890572229072553,INTRADAY,SQUARE_OFF_INTRADAY
LTTS,2026-07-15,2026-07-17,3360.2505510253905,3447.6908974609373,626,54737.65686865234,2.6021972203490655,SWING,STOP_LOSS_HIT
DALBHARAT,2026-07-15,2026-07-17,1777.3159999999998,1813.9647756347656,1183,43355.50157592794,2.0620292415510693,SWING,STOP_LOSS_HIT
360ONE,2026-07-17,2026-07-17,1111.6249489746092,1111.4725512695313,1903,-290.0128327631942,-0.01370945346435859,INTRADAY,SQUARE_OFF_INTRADAY
HAVELLS,2026-07-17,2026-07-17,1176.5189999999998,1184.9254487304688,1798,15114.794817383328,0.7145187396437319,INTRADAY,SQUARE_OFF_INTRADAY
ITCHOTELS,2026-07-17,2026-07-17,175.5952173461914,172.06518365478516,12048,-42529.84591406227,-2.010324509264202,INTRADAY,SQUARE_OFF_INTRADAY
GROWW,2026-07-15,2026-07-20,205.61499999999998,204.43031634521483,10231,-12120.498472106836,-0.5761659678453162,SWING,STOP_LOSS_HIT
M&MFIN,2026-07-21,2026-07-21,324.972,349.1503060913086,6497,157086.45467523215,7.44011979226168,INTRADAY,SQUARE_OFF_INTRADAY
JKCEMENT,2026-07-21,2026-07-21,5496.44,5646.684,384,57693.69600000023,2.7334783969260217,INTRADAY,SQUARE_OFF_INTRADAY
FEDERALBNK,2026-07-17,2026-07-23,328.56360855072535,352.48697265625,6438,154018.61811136754,7.281197151154132,SWING,MAX_HOLDING_DAYS
UBL,2026-07-21,2026-07-23,1352.350519473256,1388.3188059215104,1561,56146.495145724926,2.6596866663137018,SWING,STOP_LOSS_HIT
MPHASIS,2026-07-24,2026-07-24,2253.7409999999995,2283.5238974609374,955,28442.66707519567,1.321487138980827,INTRADAY,SQUARE_OFF_INTRADAY
MEDANTA,2026-07-27,2026-07-27,1378.6360521802892,1403.887647705078,1564,39493.49540076977,1.8316360931410351,INTRADAY,SQUARE_OFF_INTRADAY
GODFRYPHLP,2026-07-27,2026-07-28,2120.3194090847155,2086.437962689027,1017,-34457.430984415434,-1.5979406805654073,SWING,STOP_LOSS_HIT
MPHASIS,2026-07-28,2026-07-28,2381.8240510253904,2408.673,905,24298.29882202147,1.1272431715957656,INTRADAY,SQUARE_OFF_INTRADAY
ESCORTS,2026-07-28,2026-07-28,2977.9069999999997,3003.8801025390626,724,18804.526238281534,0.8721932061364877,INTRADAY,SQUARE_OFF_INTRADAY
AUBANK,2026-07-27,2026-07-29,1023.0694252389488,1040.8014571512117,2108,37379.12327105013,1.733218829027303,SWING,STOP_LOSS_HIT
TATAINVEST,2026-07-29,2026-07-29,657.968,674.3985,3291,54072.77550000017,2.497157916494427,INTRADAY,SQUARE_OFF_INTRADAY
LTF,2026-07-29,2026-07-29,313.93899999999996,308.5316939086914,6897,-37294.19011175511,-1.72240661125523,INTRADAY,SQUARE_OFF_INTRADAY
ALKEM,2026-07-30,2026-07-30,5695.873174058729,5794.496668945312,380,37476.92805690158,1.7314903592965114,INTRADAY,SQUARE_OFF_INTRADAY
RADICO,2026-07-28,2026-07-31,4183.513,4332.318,515,76634.57500000016,3.556938869318687,SWING,STOP_LOSS_HIT
SWIGGY,2026-07-29,2026-07-31,272.816,280.6675509643555,7937,62317.76000408969,2.8779657220821036,SWING,STOP_LOSS_HIT
ABCAPITAL,2026-07-31,2026-07-31,398.0906938781738,403.4913878173828,5488,29639.008338379102,1.356649131029869,INTRADAY,SQUARE_OFF_INTRADAY
SCHAEFFLER,2026-07-31,2026-07-31,4100.263999999999,4071.0415512695313,532,-15546.34272460894,-0.7126967612443476,INTRADAY,SQUARE_OFF_INTRADAY
AJANTPHARM,2026-07-31,2026-07-31,3458.8543102215285,3426.876408691406,631,-20178.055865507224,-0.924522939159999,INTRADAY,SQUARE_OFF_INTRADAY
NATIONALUM,2026-08-03,2026-08-03,358.11366782821887,367.32838513183594,6099,56200.56083476056,2.5731263929410324,INTRADAY,SQUARE_OFF_INTRADAY
SAIL,2026-08-04,2026-08-04,168.75474999999997,173.2029030456543,12976,57719.23392041049,2.6358683507600964,INTRADAY,SQUARE_OFF_INTRADAY
SUNDARMFIN,2026-07-31,2026-08-05,4513.399602050781,4733.015,484,106293.85260742209,4.8658531774902265,SWING,STOP_LOSS_HIT
GODREJPROP,2026-08-05,2026-08-05,2061.8670510253905,2094.802,1070,35240.39540283227,1.5973362083763192,INTRADAY,SQUARE_OFF_INTRADAY
APOLLOTYRE,2026-08-05,2026-08-05,442.4233061218261,444.0101939086914,4986,7912.2225053104075,0.35868087528561104,INTRADAY,SQUARE_OFF_INTRADAY
ASHOKLEY,2026-07-31,2026-08-06,160.3796938781738,177.145,13622,228376.9999915165,10.453509241987524,SWING,MAX_HOLDING_DAYS
JUBLFOOD,2026-08-03,2026-08-07,441.2698622436523,469.1598060913086,4949,138027.332102051,6.3203826578703755,SWING,STOP_LOSS_HIT
GODFRYPHLP,2026-08-03,2026-08-07,2120.220549738568,2250.701074770196,1030,134394.94078257692,6.1541015177745,SWING,STOP_LOSS_HIT
TATAINVEST,2026-08-07,2026-08-07,674.3168877563476,692.2627243652344,3352,60154.44431298853,2.6613357806591376,INTRADAY,SQUARE_OFF_INTRADAY
PREMIERENE,2026-08-07,2026-08-07,1054.0527244873047,1045.1055512695314,2144,-19182.73937890595,-0.8488354529063276,INTRADAY,SQUARE_OFF_INTRADAY
BDL,2026-08-06,2026-08-10,1246.8292755126952,1285.923,1791,70016.86055676294,3.13545128070798,SWING,STOP_LOSS_HIT
OIL,2026-08-11,2026-08-11,464.742492196278,468.45132598876955,4888,18128.77957769861,0.7980406041557211,INTRADAY,SQUARE_OFF_INTRADAY
BSE,2026-08-11,2026-08-11,3630.8599999999997,3597.79,625,-20668.749999999818,-0.9108035010989052,INTRADAY,SQUARE_OFF_INTRADAY
FLUOROCHEM,2026-08-12,2026-08-12,4450.372950770407,4553.652763671875,510,52672.70457974831,2.320700176006337,INTRADAY,SQUARE_OFF_INTRADAY
NAUKRI,2026-08-10,2026-08-14,1243.8202755126952,1340.314,1826,176197.54091381878,7.757851064739301,SWING,MAX_HOLDING_DAYS
MCX,2026-08-11,2026-08-14,2781.0242601430937,2915.997012743812,816,110137.76612218605,4.85334682387033,SWING,STOP_LOSS_HIT
TIINDIA,2026-08-14,2026-08-14,2796.3639999999996,2728.033,824,-56304.74399999973,-2.4435660021370498,INTRADAY,SQUARE_OFF_INTRADAY
ASTRAL,2026-08-13,2026-08-17,1501.1359808417083,1549.0955512695311,1516,72706.70876857948,3.1948851429789373,SWING,STOP_LOSS_HIT
BHEL,2026-08-17,2026-08-17,425.27199999999993,435.0781121826172,5424,53188.35247851599,2.3058447729023444,INTRADAY,SQUARE_OFF_INTRADAY
GICRE,2026-08-18,2026-08-18,344.2666760779492,345.8174465942383,6716,10414.974787397252,0.45045617948160677,INTRADAY,SQUARE_OFF_INTRADAY
DIXON,2026-08-20,2026-08-20,14553.529999999999,14820.3,158,42149.66000000007,1.8330260768349704,INTRADAY,SQUARE_OFF_INTRADAY
360ONE,2026-08-20,2026-08-20,1191.0624999999998,1200.594,1942,18510.17300000054,0.8002518759511177,INTRADAY,SQUARE_OFF_INTRADAY
TIINDIA,2026-08-18,2026-08-21,2764.067448974609,2904.379551269531,836,117300.91751855494,5.076290824486718,SWING,STOP_LOSS_HIT
PRESTIGE,2026-08-21,2026-08-21,1596.7759999999998,1627.738,1459,45173.55800000032,1.939032149781824,INTRADAY,SQUARE_OFF_INTRADAY
LICHSGFIN,2026-08-21,2026-08-21,501.49999999999994,496.006,4648,-25536.111999999866,-1.095513459621131,INTRADAY,SQUARE_OFF_INTRADAY
GROWW,2026-08-20,2026-08-24,195.82572550964355,194.61,11813,-14361.365445419062,-0.6208201228309324,SWING,STOP_LOSS_HIT
LAURUSLABS,2026-08-25,2026-08-25,1813.4239999999998,1862.4675512695312,1285,63020.96338134793,2.7044723831564745,INTRADAY,SQUARE_OFF_INTRADAY
UPL,2026-08-25,2026-08-25,576.6748622436522,583.83,4043,28928.221948914208,1.2407576998431187,INTRADAY,SQUARE_OFF_INTRADAY
LAURUSLABS,2026-08-26,2026-08-26,1876.7132755126952,1883.2259999999999,1247,8121.367435668954,0.347028210024544,INTRADAY,SQUARE_OFF_INTRADAY
INDUSTOWER,2026-08-27,2026-08-27,381.0898622436523,379.1901121826172,6144,-11672.064374999609,-0.4985044865403622,INTRADAY,SQUARE_OFF_INTRADAY
POLYCAB,2026-08-27,2026-08-27,9175.444,9060.842,255,-29223.509999999733,-1.2490076774486223,INTRADAY,SQUARE_OFF_INTRADAY
SAIL,2026-08-24,2026-08-28,175.32440306091306,199.6,13299,322841.1636929172,13.846102718885547,SWING,MAX_HOLDING_DAYS
MAHABANK,2026-08-26,2026-08-28,82.73746785736083,83.8819030456543,28292,32378.360347198886,1.3832127304965076,SWING,STOP_LOSS_HIT
PERSISTENT,2026-08-28,2026-08-28,5694.030999999999,5863.25,416,70395.1040000004,2.971866503712414,INTRADAY,SQUARE_OFF_INTRADAY
MPHASIS,2026-08-28,2026-08-28,2433.578948974609,2450.09,975,16098.274749756445,0.6784678603645949,INTRADAY,SQUARE_OFF_INTRADAY
MEDANTA,2026-08-26,2026-08-31,1414.2299999999998,1459.1757756347656,1655,74385.25867553744,3.178109334038016,SWING,STOP_LOSS_HIT
AIIL,2026-08-31,2026-08-31,549.1424999999999,559.7782243652343,4350,46265.40098876968,1.9367876944935807,INTRADAY,SQUARE_OFF_INTRADAY
GROWW,2026-08-31,2026-08-31,192.57599999999996,191.67587756347658,12406,-11166.91894750917,-0.46741153441934075,INTRADAY,SQUARE_OFF_INTRADAY
UPL,2026-09-01,2026-09-01,569.3529744873047,565.9657756347656,4202,-14233.00957836924,-0.5949207265649603,INTRADAY,SQUARE_OFF_INTRADAY
AUROPHARMA,2026-08-31,2026-09-02,1653.5457755126952,1667.7577756347657,1444,20522.12817626987,0.8594863433801222,SWING,STOP_LOSS_HIT
PRESTIGE,2026-09-03,2026-09-03,1593.7669999999998,1611.9695512695312,1501,27322.029455566542,1.1421086814779915,INTRADAY,SQUARE_OFF_INTRADAY
NHPC,2026-09-03,2026-09-03,76.3383306121826,76.2970969543457,31351,-1292.7164068445866,-0.05401435622999799,INTRADAY,SQUARE_OFF_INTRADAY
GICRE,2026-09-03,2026-09-03,344.7495319912739,342.2141939086914,6942,-17600.316969287607,-0.7354145103369298,INTRADAY,SQUARE_OFF_INTRADAY
MEDANTA,2026-09-04,2026-09-04,1428.5729489746093,1466.8604487304688,1675,64131.56209106462,2.6801221305038148,INTRADAY,SQUARE_OFF_INTRADAY
MAHABANK,2026-09-03,2026-09-07,83.39945153045653,85.5285969543457,28697,61100.08622934752,2.5529489520822937,SWING,STOP_LOSS_HIT
GICRE,2026-09-04,2026-09-08,344.68094387817376,347.5036121826172,6946,19606.254042664033,0.818922065340835,SWING,STOP_LOSS_HIT
MEDANTA,2026-09-09,2026-09-11,1436.3962755126952,1442.11,1676,9576.202240722705,0.39778190633815924,SWING,STOP_LOSS_HIT
PAYTM,2026-09-09,2026-09-15,1682.0309999999997,1803.885,1432,174494.9280000004,7.244456255562488,SWING,STOP_LOSS_HIT
COLPAL,2026-09-16,2026-09-16,1839.4017244873046,1856.28,1319,22262.445401245208,0.9175959382880242,INTRADAY,SQUARE_OFF_INTRADAY
LGEINDIA,2026-09-18,2026-09-18,1664.9799999999998,1693.5062243652344,1459,41619.7613488773,1.713307328930955,INTRADAY,SQUARE_OFF_INTRADAY
NLCINDIA,2026-09-18,2026-09-18,264.99261224365233,268.26238781738283,9167,29974.032684387483,1.2339119743927214,INTRADAY,SQUARE_OFF_INTRADAY
ALKEM,2026-09-18,2026-09-18,5394.635499999999,5455.567,450,27419.17500000027,1.129483168974078,INTRADAY,SQUARE_OFF_INTRADAY
